"target_id","pval","qval","test_stat","rss","degrees_free","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"Dm_00019708-RA",0.00246274433779587,0.0446989611912864,16.4576179345162,50.0144146442278,4,4.65270186431273,1.61336821432993,0.0237095052433094,1.58965870908662,0.115451639084587,1.58965870908662
"Dm_00008535-RA",0.00246948284228845,0.0447341881020247,16.4514888141185,3.30122818415547,4,5.52942223225337,0.106491231746951,0.00734090462906729,0.0991503271178834,0.0963120895828104,0.0991503271178834
"Dm_00013854-RA",0.00247074839408716,0.0447341881020247,16.4503395482711,72.1813692999665,4,5.58565286422284,2.32843126774085,0.00903714977918874,2.31939411796166,0.0962921529094671,2.31939411796166
"Dm_00001015-RA",0.0024848884125911,0.0447929848424743,16.4375380883577,7.15074246135279,4,4.56053843140218,0.230669111656542,0.018752128833426,0.211916982823116,0.120426978055465,0.211916982823116
"Dm_00002216-RA",0.00248506588744746,0.0447929848424743,16.437377870538,84.6543149839017,4,1.78117626431872,2.73078435431941,0.13603551967515,2.59474883464426,0.770324200948323,2.59474883464426
"Dm_00006824-RA",0.00249220930846242,0.0447929848424743,16.4309383915488,9.7783851859306,4,4.86733781483654,0.31543178019131,0.0222388402959043,0.293192939895405,0.106884772225489,0.293192939895405
"Dm_00012778-RA",0.00249162305817513,0.0447929848424743,16.4314661849535,2.22812038290858,4,6.70452033645025,0.0718748510615673,0.00157028359271294,0.0703045674688542,0.117131582467633,0.117131582467633
"Dm_00015692-RA",0.00247788842000841,0.0447929848424743,16.4438664341971,3.5654421424146,4,4.56150258876906,0.115014262658535,0.0150737912753433,0.0999404713831921,0.120368943530392,0.120368943530392
"Dm_00018809-RA",0.0024888049174818,0.0447929848424743,16.4340050286879,63.3531207186965,4,4.10315321656408,2.04364905544182,0.0611846841977416,1.98246437124408,0.166642547030964,1.98246437124408
"Dm_00005483-RA",0.00250470647773968,0.0449628330724169,16.4197163544685,4.34219426211987,4,6.46786630849419,0.140070782649028,0.00241126460325244,0.137659518045776,0.10949851301657,0.137659518045776
"Dm_00005227-RA",0.00250984620864189,0.0450003531649085,16.4151170493746,125.224171779635,4,5.57051709291441,4.03948941224628,0.0309005305115788,4.0085888817347,0.096286005444537,4.0085888817347
"Dm_00012995-RA",0.0025188059762785,0.0451061905169486,16.4071215132432,2.39643455933943,4,6.03207582956182,0.0773043406238525,0.0041997762713598,0.0731045643524927,0.0995357507417777,0.0995357507417777
"Dm_00003639-RA",0.00253303325380692,0.0453059862947575,16.3944827351134,4.06264757621978,4,5.13658487060309,0.131053147619993,0.00901855489910757,0.122034592720885,0.0999982324861121,0.122034592720885
"Dm_00007891-RA",0.00253756024283589,0.0453320084059158,16.3904758546548,5.69534785660006,4,5.63221509194305,0.183720898600002,0.00602616317258764,0.177694735427414,0.0963571836927232,0.177694735427414
"Dm_00017287-RA",0.00254935758908759,0.0454327543291987,16.3800669080462,3.46678699497795,4,6.58365549597643,0.111831838547676,0.00187365385281919,0.109958184694857,0.113043490273928,0.113043490273928
"Dm_00021115-RA",0.00254914888916989,0.0454327543291987,16.3802506339724,8.44251651062553,4,6.15997224225868,0.272339242278243,0.00286933604846216,0.269469906229781,0.101813691383181,0.269469906229781
"Dm_00001261-RA",0.00255701850949836,0.0455143125767887,16.3733329624724,40.6584094561511,4,3.61291108459537,1.31156159535971,0.0672336154780794,1.24432797988163,0.250181171670476,1.24432797988163
"Dm_00012815-RA",0.00257039079874125,0.0456972128026818,16.3616262079971,4.83911386429085,4,5.15166191318608,0.156100447235189,0.0102736819054494,0.145826765329739,0.0997771834791663,0.145826765329739
"Dm_00002352-RA",0.00258336674165606,0.0457366092622489,16.3503236466374,2.72629260564953,4,5.27066207400842,0.0879449227628883,0.00915341373463588,0.0787915090282523,0.0983005442079236,0.0983005442079236
"Dm_00005067-RA",0.00257618268541666,0.0457366092622489,16.3565743162926,16.4184785772507,4,4.58697076413311,0.529628341201634,0.0175021591923201,0.512126182009314,0.118885348259547,0.512126182009314
"Dm_00012947-RA",0.00258810441406735,0.0457366092622489,16.3462108772076,23.9845345466299,4,7.04069694049227,0.773694662794515,0.00125936358292005,0.772435299211594,0.130813444346839,0.772435299211594
