"target_id","pval","qval","test_stat","rss","degrees_free","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"Dm_00008277-RA",3.50983222685049e-05,0.0223789041042706,17.1195945982446,12.1556341559798,1,2.80358036195656,1.73651916513997,0.14775444225011,1.58876472288986,0.312508835791488,1.58876472288986
"Dm_00008809-RA",3.84428986298607e-05,0.0223789041042706,16.9467587592076,3.87753982028281,1,6.79898992800298,0.553934260040401,0.00178118183128699,0.552153078209115,0.0685523031938162,0.552153078209115
"Dm_00009477-RA",4.73768502170013e-05,0.0223789041042706,16.5502855917563,1.91070595923881,1,6.99341317974402,0.272957994176973,0.00109756936396221,0.27186042481301,0.070861890455652,0.27186042481301
"Dm_00018080-RA",4.5368383110385e-05,0.0223789041042706,16.6324397920371,3.23870733401363,1,5.15549430617256,0.462672476287662,0.00708348891110748,0.455588987376554,0.0787332860383132,0.455588987376554
"Dm_00018382-RA",5.02365469130595e-05,0.0223789041042706,16.4391628266773,7.78647155063059,1,5.19618902572873,1.11235307866151,0.00880864597204387,1.10354443268947,0.0774769583029923,1.10354443268947
"Dm_00019713-RA",4.06657092113548e-05,0.0223789041042706,16.8400622045795,1.55385252788956,1,5.64107485898073,0.221978932555652,0.00435647618410797,0.217622456371544,0.067166927864925,0.217622456371544
"Dm_00001157-RA",5.58372131278484e-05,0.022561992136322,16.2388508374693,1.55040722724033,1,6.12234697874359,0.221486746748619,0.00257949342412286,0.218907253324496,0.0643697273283218,0.218907253324496
"Dm_00001309-RA",5.87203605686507e-05,0.022561992136322,16.1434799050675,3.69339900502003,1,6.28803731382168,0.527628429288575,0.00243896634052958,0.525189462948046,0.0646693190826238,0.525189462948046
"Dm_00007196-RA",5.39136845045878e-05,0.022561992136322,16.3052741804108,1.97511753585107,1,7.70065558830606,0.282159647978724,0.000490520263712388,0.281669127715012,0.0837328451843419,0.281669127715012
"Dm_00008480-RA",5.95853483066736e-05,0.022561992136322,16.1157841463761,2.71863288131386,1,6.31118335887719,0.388376125901981,0.00262395705341985,0.385752168848561,0.0647620775688568,0.385752168848561
"Dm_00010959-RA",5.88468965157351e-05,0.022561992136322,16.1394028705544,1.21201948353219,1,5.92327693670046,0.173145640504598,0.00344728481603484,0.169698355688563,0.0649228261302074,0.169698355688563
"Dm_00015419-RA",5.86038358669346e-05,0.022561992136322,16.1472421957612,1.48673227106355,1,5.7101415088557,0.212390324437651,0.00411177975403864,0.208278544683612,0.0663726867918385,0.208278544683612
"Dm_00003552-RA",6.32083390329602e-05,0.0233500854388589,16.0040136732495,1.75630828682129,1,5.9182836368584,0.250901183831613,0.00331683929123185,0.247584344540381,0.0649446628607857,0.247584344540381
"Dm_00012498-RA",6.98001129253208e-05,0.0245858723341142,15.8162593120814,1.86170418348375,1,5.69008306040558,0.265957740497679,0.00356370353778986,0.262394036959889,0.0665827250747251,0.262394036959889
"Dm_00017591-RA",6.89757398950591e-05,0.0245858723341142,15.8387402889075,1.52422018006711,1,6.38317641597561,0.217745740009588,0.00208172925176349,0.215664010757824,0.0651175422369329,0.215664010757824
"Dm_00002777-RA",7.55245942525e-05,0.0254199001010748,15.6671498841626,4.8381939070926,1,3.81862366463839,0.691170558156086,0.0377020303339094,0.653468527822177,0.160557946816431,0.653468527822177
"Dm_00007743-RA",7.41485975562581e-05,0.0254199001010748,15.7019268098582,2.38402426983127,1,6.31820819321679,0.34057489569018,0.00188393199990101,0.33869096369028,0.0647923994367819,0.33869096369028
"Dm_00009028-RA",7.88489292363176e-05,0.0259618670046362,15.5856935943881,2.16170778000128,1,5.66529064290275,0.30881539714304,0.00388768083220431,0.304927716310836,0.0668651392398367,0.304927716310836
"Dm_00001587-RA",8.42757383211322e-05,0.0265617914218641,15.459868691733,8.8423982046847,1,4.6544287917741,1.26319974352639,0.0163657185849701,1.24683402494142,0.101071933706917,1.24683402494142
"Dm_00001873-RA",8.29865763696266e-05,0.0265617914218641,15.4890048105453,2.69149120789334,1,7.55977362584057,0.384498743984763,0.000665708245982797,0.38383303573878,0.0805433712200335,0.38383303573878
"Dm_00004972-RA",8.59321127473484e-05,0.0265617914218641,15.4230846094685,1.69535427072995,1,5.48842527085324,0.242193467247135,0.00488305710305841,0.237310410144077,0.0697568705445404,0.237310410144077
"Dm_00018933-RA",9.44830218728827e-05,0.0280596048879741,15.2438678977345,2.02019086512851,1,5.64910285148429,0.288598695018357,0.00444981550078485,0.284148879517573,0.0670639326156564,0.284148879517573
"Dm_00020511-RA",9.35193068055077e-05,0.0280596048879741,15.2632315977813,1.6608336516392,1,7.28099485396467,0.237261950234172,0.000942958931446783,0.236318991302725,0.0751899063729874,0.236318991302725
"Dm_00000816-RA",0.000111818889211199,0.0295776701073833,14.9258729164412,21.8999915305353,1,6.32850247652419,3.12857021864789,0.00693788729709396,3.1216323313508,0.064838607211849,3.1216323313508
"Dm_00003591-RA",0.000107939959525368,0.0295776701073833,14.9924887651655,3.7948531208389,1,3.83001075399496,0.542121874405557,0.0269144881221542,0.515207386283403,0.159522139892215,0.515207386283403
"Dm_00004413-RA",0.000106570485834705,0.0295776701073833,15.0165848052329,1.85673695637231,1,5.77182327682041,0.265248136624616,0.00330738485294282,0.261940751771672,0.0658199910466543,0.261940751771672
"Dm_00005149-RA",0.000113264549467069,0.0295776701073833,14.9016387784905,2.22818843198587,1,6.98890160172962,0.318312633140839,0.00118429578844879,0.31712833735239,0.0708028779741351,0.31712833735239
"Dm_00010126-RA",0.000103930666536778,0.0295776701073833,15.0639249918089,3.45367806155965,1,8.31234071816392,0.493382580222807,0.000325041827482857,0.493057538395324,0.102097399553761,0.493057538395324
"Dm_00010659-RA",0.00011104771722998,0.0295776701073833,14.9389296595081,3.49557225755162,1,6.30485410321198,0.499367465364517,0.00232175279999319,0.497045712564525,0.0647356131796217,0.497045712564525
"Dm_00016349-RA",0.000107617639558079,0.0295776701073833,14.9981322194485,1.75347742813648,1,7.83970445449106,0.25049677544807,0.000443363149289019,0.25005341229878,0.0872306247946463,0.25005341229878
"Dm_00001973-RA",0.000117523122516146,0.0301695798920263,14.8320195868591,3.41307025977265,1,6.68727119502585,0.487581465681808,0.00166257718859434,0.485918888493213,0.0674337727217431,0.485918888493213
