"target_id","pval","qval","test_stat","rss","degrees_free","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"Dm_00011949-RA",2.69843955059908e-21,4.03794494351646e-17,89.7528892937814,143.875136240523,1,5.25483517595567,3.06117311150049,0.0183960543762084,3.04277705712428,0.105934246366403,3.04277705712428
"Dm_00013232-RA",3.56669905198092e-18,2.66860423069213e-14,75.5477845796999,230.965948260645,1,6.90192518806627,4.91416911192861,0.0188768754543555,4.89529223647426,0.121352212085315,4.89529223647426
"Dm_00009382-RA",8.67188291149864e-18,4.32553519625552e-14,73.7937936801192,84.9523357255455,1,5.49361672368803,1.80749650479884,0.0177503072651154,1.78974619753373,0.101962120185365,1.78974619753373
"Dm_00000978-RA",8.28138362433577e-16,3.09806561386401e-12,64.8020288259776,106.652013990518,1,4.21078636017588,2.26919178703231,0.0293502294100952,2.23984155762221,0.176316695260504,2.23984155762221
"Dm_00012495-RA",1.26367004804069e-15,3.78191171977618e-12,63.9693967736194,16.6971977139512,1,6.36004921852206,0.355259525828748,0.00259986884770748,0.352659656981041,0.106058576040018,0.352659656981041
"Dm_00018090-RA",4.34248930746366e-15,1.08301683328144e-11,61.538142434806,187.016129728646,1,7.82046844717925,3.97906658997119,0.00897744229082983,3.97008914768036,0.172060352414704,3.97008914768036
"Dm_00012748-RA",5.41281104810001e-14,1.15710435033955e-10,56.5738055026171,117.057946058249,1,6.93149127121462,2.49059459698403,0.00665904746967115,2.48393554951436,0.122447096851204,2.48393554951436
"Dm_00012435-RA",2.18532966964219e-12,3.63347479739175e-09,49.310113200083,153.910482495661,1,5.85901686452299,3.27469111692897,0.0158608887390975,3.25883022818987,0.100513358635467,3.25883022818987
"Dm_00014822-RA",2.16720229765198e-12,3.63347479739175e-09,49.3264533727847,39.5148942313101,1,5.65915482105319,0.840742430453406,0.00778357430985627,0.83295885614355,0.100723649100127,0.83295885614355
"Dm_00005035-RA",2.99446934727907e-12,4.48092393126839e-09,48.6922529527165,131.40860687735,1,6.0159975118173,2.79592780590106,0.0153548213504055,2.78057298455065,0.101182095759428,2.78057298455065
"Dm_00005762-RA",5.16387675976544e-12,7.02475016664819e-09,47.6237617207609,111.519857549121,1,5.37280728376391,2.37276292657705,0.0139205249975168,2.35884240157953,0.103814386314705,2.35884240157953
"Dm_00005318-RA",7.85053187250204e-12,9.78961324501004e-09,46.8026964400191,36.1329331354353,1,3.60090973510894,0.768785811392241,0.0844342668810192,0.684351544511222,0.28908281795491,0.684351544511222
"Dm_00016345-RA",1.07165008145789e-11,1.23355167837968e-08,46.1928929818268,24.5853858271328,1,5.81523236770689,0.523093315470911,0.00450152408243096,0.51859179138848,0.100497178381886,0.51859179138848
"Dm_00014939-RA",5.72971837351619e-11,6.12425041009259e-08,42.9106738816757,50.8525368551009,1,4.7425038843866,1.08196886925746,0.0321880235554661,1.049780845702,0.124966945519861,1.049780845702
"Dm_00013957-RA",6.15713870069512e-11,6.14236156781345e-08,42.7699296021785,123.926304087447,1,8.72437645837202,2.636729874201,0.00242044930167034,2.63430942489933,0.272649273005168,2.63430942489933
"Dm_00018593-RA",6.78235623933475e-11,6.34319867283782e-08,42.5807509049872,90.8495091676119,1,5.02273801132727,1.93296828016195,0.0406749333404659,1.89229334682149,0.112371443826448,1.89229334682149
"Dm_00013762-RA",1.02970513505561e-10,9.06382802410129e-08,41.7642220386325,326.56991863656,1,5.90298016061269,6.9482961412034,0.0657012081568202,6.88259493304658,0.100592744574684,6.88259493304658
"Dm_00000546-RA",1.35534239440919e-10,1.06743913631259e-07,41.2270446035456,12.5881365099937,1,5.66334306950774,0.267832691701994,0.0053552405482421,0.262477451153751,0.100708565101865,0.262477451153751
"Dm_00017155-RA",1.32058247030718e-10,1.06743913631259e-07,41.2778294552233,9.21343453098046,1,5.49080845003298,0.196030521935755,0.00582041333335668,0.190210108602398,0.101996218092517,0.190210108602398
"Dm_00003377-RA",1.99303599577564e-10,1.49118953203933e-07,40.4734732796067,122.289741114883,1,7.42028410173137,2.60190938542303,0.00671217023812359,2.59519721518491,0.145289280586993,2.59519721518491
"Dm_00005494-RA",2.23945839647296e-10,1.59577406880102e-07,40.2457164118268,25.2552582231079,1,6.5431427201742,0.537345919640593,0.00240579284366025,0.534940126796933,0.110274752176987,0.534940126796933
"Dm_00010980-RA",2.35365445932673e-10,1.6009129695166e-07,40.1485556537184,19.159233009517,1,6.48545109756981,0.407643255521639,0.00237160211840463,0.405271653403234,0.108846580938101,0.405271653403234
"Dm_00001470-RA",4.62081795266853e-10,3.00634434103182e-07,38.8312044057612,188.182530079437,1,6.05754799500816,4.00388361871142,0.0199032302489478,3.98398038846247,0.101532404867214,3.98398038846247
"Dm_00012322-RA",6.9617607876949e-10,4.34065785112777e-07,38.0313325993861,67.9299399177198,1,6.27201007650645,1.44531787058978,0.00536354359534969,1.43995432699443,0.104400586577565,1.43995432699443
"Dm_00006089-RA",9.41245244628695e-10,5.63391753624952e-07,37.4429871908372,87.9880656232912,1,5.7356283709591,1.87208650262322,0.0365193279256326,1.83556717469758,0.100538208161341,1.83556717469758
"Dm_00001479-RA",1.07793852616774e-09,6.2039508098362e-07,37.1785339469487,41.8760435245179,1,4.16970184842831,0.890979649457827,0.0305592361145571,0.86042041334327,0.182307443625253,0.86042041334327
"Dm_00005187-RA",1.13514380405203e-09,6.29121921623505e-07,37.0777021908289,18.274486160417,1,5.7232863949139,0.388818854476957,0.00435746611391458,0.384461388363043,0.100556520218067,0.384461388363043
