"target_id","pval","qval","test_stat","rss","degrees_free","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"Dm_00002159-RA",2.10329017410473e-05,0.00919323390510896,18.093401843984,6.44913086038287,1,5.43620515499737,0.921304408626125,0.00566072145652086,0.915643687169603,0.075508688835726,0.915643687169603
"Dm_00001320-RA",2.23142254726254e-05,0.00940018595755104,17.9808178400668,2.89953069870853,1,6.87606504504233,0.414218671244076,0.00114076697866278,0.413077904265412,0.0812716698260121,0.413077904265412
"Dm_00017695-RA",2.27714618445486e-05,0.00940018595755104,17.9422089173714,23.8357182801757,1,3.43778153513681,3.40510261145367,0.0875384942916542,3.31756411716201,0.193346422685244,3.31756411716201
"Dm_00021052-RA",2.3564356815795e-05,0.00946459207133862,17.8770676763736,24.8307549068618,1,5.91950618223716,3.54725070098026,0.00676222871482497,3.54048847226543,0.0731766340869194,3.54048847226543
"Dm_00002855-RA",3.3827658365984e-05,0.0131927116790442,17.1896374235583,16.2942679615248,1,3.97419092879948,2.32775256593212,0.0428342854931759,2.28491828043894,0.139292073130776,2.28491828043894
"Dm_00019697-RA",3.46218797848545e-05,0.0131927116790442,17.1455542919101,33.5574064851335,1,2.06443811836926,4.79391521216193,0.11183973993104,4.68207547223089,0.611376991132201,4.68207547223089
"Dm_00002654-RA",3.95301292822705e-05,0.0146864312815956,16.8938174032351,41.3227426210468,1,3.20822997878151,5.90324894586383,0.159872702629028,5.7433762432348,0.227611827329915,5.7433762432348
"Dm_00019497-RA",4.6555844234756e-05,0.0168747902725051,16.5834367680143,2.73681436202021,1,5.49160765807768,0.390973480288601,0.00474303993013003,0.386230440358471,0.0749871116062627,0.386230440358471
"Dm_00003237-RA",5.06191739110431e-05,0.0179107510355241,16.424779263322,15.3479828171665,1,4.75300691943108,2.19256897388093,0.0153036795053233,2.17726529437561,0.0928591445404627,2.17726529437561
"Dm_00000869-RA",5.91689086807536e-05,0.0191154163457539,16.1290671568341,2.9598672200773,1,6.33363348669655,0.422838174296758,0.00197212710379749,0.42086604719296,0.0750667632804914,0.42086604719296
"Dm_00003204-RA",5.73773467418921e-05,0.0191154163457539,16.1873051210163,8.98861443949228,1,6.35307642904219,1.28408777707033,0.00266172760149902,1.28142604946883,0.0752201772868573,1.28142604946883
"Dm_00007319-RA",5.86068099539947e-05,0.0191154163457539,16.1471460764166,5.89323381928024,1,4.94739264321639,0.841890545611463,0.0100568747421077,0.831833670869355,0.0856425373355436,0.831833670869355
"Dm_00009307-RA",5.86551030554579e-05,0.0191154163457539,16.145585980679,3.54365740470466,1,5.41640034079862,0.506236772100665,0.00516485358055153,0.501071918520114,0.075724748437731,0.501071918520114
"Dm_00003807-RA",6.31065199778462e-05,0.0199537445402292,16.0070658727211,3.08213368047103,1,5.74425166378197,0.440304811495863,0.00358713396584359,0.436717677530018,0.0734924884793341,0.436717677530018
"Dm_00000425-RA",6.58666649501546e-05,0.0201559697936687,15.9260285238812,56.7500284213114,1,2.95458545825438,8.1071469173302,0.0385727679661568,8.06857414936405,0.277915563138831,8.06857414936405
"Dm_00002852-RA",6.69194780809209e-05,0.0201559697936687,15.8960147865237,8.76828665355168,1,5.76739048096037,1.25261237907881,0.00510619083360172,1.24750618824521,0.0734014589983061,1.24750618824521
"Dm_00004617-RA",7.03821525752141e-05,0.0201559697936687,15.8005471344727,36.1200625638827,1,3.65188581926646,5.16000893769753,0.0861107614577436,5.07389817623978,0.168324803952437,5.07389817623978
"Dm_00007558-RA",7.05275842319342e-05,0.0201559697936687,15.7966416113759,12.7492993067932,1,4.91705309066403,1.82132847239903,0.0150614501091737,1.80626702228986,0.0866062344144197,1.80626702228986
"Dm_00007779-RA",6.95342279599752e-05,0.0201559697936687,15.8234807891368,36.6507771495843,1,1.71109005115284,5.23582530708348,0.0738982122463119,5.16192709483717,0.848812040494402,5.16192709483717
"Dm_00007394-RA",7.42459200825733e-05,0.0208182758178702,15.6994458295901,2.84021096324916,1,5.87418343810807,0.405744423321308,0.00321478192318532,0.402529641398123,0.0731795674300284,0.402529641398123
"Dm_00001627-RA",7.7411148064679e-05,0.0209164922070763,15.6204912745308,3.49242707877271,1,5.02572562507005,0.498918154110387,0.00735562005404192,0.491562534056345,0.0833693507152305,0.491562534056345
"Dm_00002759-RA",7.66048390794164e-05,0.0209164922070763,15.640291525981,10.2187176050133,1,4.84968772521898,1.45981680071619,0.012855457159478,1.44696134355671,0.0889615734586664,1.44696134355671
"Dm_00014056-RA",8.21841492100619e-05,0.0214269937089602,15.5073711681382,56.7223482753864,1,2.73862865431349,8.10319261076948,0.0733109662588725,8.02988164451061,0.334027451767759,8.02988164451061
"Dm_00017863-RA",8.17261728264451e-05,0.0214269937089602,15.5179346052947,23.2417593298729,1,3.75801928483721,3.32025133283898,0.0697252533905931,3.25052607944839,0.157829350775145,3.25052607944839
"Dm_00001115-RA",9.065755761717e-05,0.0228349485381146,15.3219381718086,9.35719581435176,1,5.24748185459471,1.33674225919311,0.0073152030502961,1.32942705614281,0.0783371294570912,1.32942705614281
"Dm_00018833-RA",8.98363876382405e-05,0.0228349485381146,15.3391284582281,27.4803289335349,1,1.98697985715442,3.92576127621927,0.131371043081979,3.79439023313729,0.656673714524186,3.79439023313729
"Dm_00009997-RA",9.25531596434476e-05,0.0229238750910213,15.2828467769455,6.47851840457332,1,3.61708861332195,0.925502629224761,0.0341802513842732,0.891322377840487,0.172017776878827,0.891322377840487
"Dm_00003754-RA",9.80153615533598e-05,0.0237823277669332,15.1745541982343,13.7565677815506,1,4.44300877373011,1.96522396879294,0.0196727541865331,1.9455512146064,0.108116504725094,1.9455512146064
"Dm_00005277-RA",9.92197242143769e-05,0.0237823277669332,15.151494887297,5.17860628038431,1,5.49535470970119,0.739800897197759,0.00450577401130145,0.735295123186457,0.0749557669078907,0.735295123186457
"Dm_00007071-RA",0.000106176156034,0.0250457754733534,15.0235808888702,3.50267084745178,1,5.06567987764883,0.50038154963597,0.00689757480268369,0.493483974833285,0.0823198835791404,0.493483974833285
"Dm_00008322-RA",0.000111749281320359,0.0255493241492592,14.9270477233521,2.45578766790655,1,7.51357474865026,0.350826809700936,0.000627830165039843,0.350198979535896,0.0944470957100869,0.350198979535896
