target_id	length	eff_length	est_counts	tpm
Dm_00006276-RA	1017	822.066	242	16.5285
Dm_00008772-RA	1272	1077.07	190.898	9.9514
Dm_00008770-RA	1722	1527.07	233	8.5669
Dm_00008771-RA	636	441.273	80	10.1791
Dm_00008682-RA	906	711.066	347	27.3996
Dm_00008591-RA	1308	1113.07	36	1.81596
Dm_00008592-RA	2436	2241.07	514	12.8776
Dm_00008593-RA	759	564.129	3080	306.547
Dm_00008594-RA	969	774.066	1104	80.0786
Dm_00010209-RA	468	274.076	0	0
Dm_00010051-RA	693	498.129	3	0.338146
Dm_00009727-RA	234	58.2157	0	0
Dm_00009728-RA	1161	966.066	1	0.0581191
Dm_00009413-RA	1368	1173.07	759	36.3283
Dm_00009412-RA	2105	1910.07	403	11.8463
Dm_00009411-RA	2682	2487.07	326	7.35962
Dm_00009410-RA	432	238.555	19	4.47187
Dm_00009021-RA	1668	1473.07	2438	92.9259
Dm_00009020-RA	414	220.809	19	4.83129
Dm_00009748-RA	1554	1359.07	842	34.7854
Dm_00009749-RA	1092	897.066	536	33.5479
Dm_00009750-RA	941	746.066	481	36.1987
Dm_00010290-RA	1116	921.066	225	13.7157
Dm_00010291-RA	969	774.066	31	2.24858
Dm_00007855-RA	945	750.066	678	50.7523
Dm_00007856-RA	786	591.129	258.453	24.5485
Dm_00007858-RA	2466	2271.07	788	19.4815
Dm_00007859-RA	2304	2109.07	348	9.26434
Dm_00007857-RA	873	678.066	189	15.65
Dm_00009353-RA	471	277.048	108	21.8874
Dm_00009317-RA	312	123.837	151	68.4621
Dm_00010173-RA	1548	1353.07	389	16.1419
Dm_00010171-RA	228	53.7638	60	62.6595
Dm_00010172-RA	258	77.0814	4	2.91364
Dm_00009367-RA	1566	1371.07	1215	49.7557
Dm_00009368-RA	171	16.0553	116	405.663
Dm_00009369-RA	984	789.066	649	46.1803
Dm_00009983-RA	1065	870.066	37	2.38767
Dm_00009982-RA	975	780.066	0	0
Dm_00009984-RA	537	342.686	0	0
Dm_00009718-RA	1158	963.066	2755	160.617
Dm_00009717-RA	753	558.129	227	22.8358
Dm_00009950-RA	1842	1647.07	25	0.852225
Dm_00009953-RA	1437	1242.07	307	13.8777
Dm_00009948-RA	1638	1443.07	742	28.8698
Dm_00009949-RA	879	684.066	233	19.1242
Dm_00009951-RA	729	534.129	0	0
Dm_00009952-RA	444	250.285	0	0
Dm_00009009-RA	738	543.129	0	0
Dm_00009010-RA	303	115.597	0	0
Dm_00009007-RA	891	696.066	0	0
Dm_00009008-RA	1164	969.066	35	2.02787
Dm_00009011-RA	3048	2853.07	40.0223	0.787617
Dm_00009012-RA	684	489.178	0	0
Dm_00010080-RA	1113	918.066	12	0.733893
Dm_00010081-RA	354	163.028	454	156.358
Dm_00010084-RA	1518	1323.07	291	12.3491
Dm_00010083-RA	1140	945.066	295	17.5261
Dm_00010082-RA	375	182.925	98	30.0801
Dm_00010098-RA	1200	1005.07	2	0.111728
Dm_00010096-RA	390	197.329	0	0
Dm_00010097-RA	666	471.273	225	26.8062
Dm_00008796-RA	414	220.809	0	0
Dm_00010370-RA	1886	1691.07	537	17.8295
Dm_00010369-RA	192	28.7429	0	0
Dm_00009774-RA	1998	1803.07	1219	37.9592
Dm_00009775-RA	354	163.028	206	70.9464
Dm_00010288-RA	1401	1206.07	260	12.104
Dm_00009493-RA	963	768.066	522	38.159
Dm_00009494-RA	984	789.066	149	10.6023
Dm_00009495-RA	714	519.129	0	0
Dm_00006316-RA	993	798.066	18	1.26637
Dm_00008938-RA	897	702.066	412	32.9492
Dm_00008942-RA	1680	1485.07	320	12.0984
Dm_00008940-RA	834	639.066	138	12.1244
Dm_00008939-RA	651	456.273	141	17.3508
Dm_00008941-RA	531	336.72	241	40.1859
Dm_00010031-RA	3168	2973.07	778	14.6927
Dm_00009533-RA	1185	990.066	89	5.04721
Dm_00009536-RA	1041	846.066	762.714	50.6154
Dm_00009535-RA	792	597.129	3623	340.663
Dm_00009534-RA	1146	951.066	4133	243.995
Dm_00009696-RA	606	411.273	0	0
Dm_00009720-RA	456	262.182	0	0
Dm_00009719-RA	795	600.129	0	0
Dm_00009254-RA	1287	1092.07	191	9.81996
Dm_00009255-RA	4353	4158.07	108	1.45834
Dm_00009256-RA	834	639.066	737	64.7511
Dm_00009072-RA	282	96.9877	0	0
Dm_00009813-RA	6525	6330.07	574	5.0913
Dm_00009814-RA	2781	2586.07	73	1.58492
Dm_00009915-RA	564	369.543	0	0
Dm_00009914-RA	258	77.0814	0	0
Dm_00009695-RA	2650	2455.07	1696	38.7872
Dm_00009694-RA	624	429.273	342	44.7319
Dm_00009693-RA	861	666.066	394	33.2127
Dm_00008273-RA	1188	993.066	15	0.848083
Dm_00008274-RA	912	717.066	349	27.327
Dm_00008656-RA	612	417.273	0	0
Dm_00009771-RA	1848	1653.07	77	2.61533
Dm_00010784-RA	594	399.313	0	0
Dm_00010112-RA	711	516.129	1841	200.272
Dm_00010111-RA	402	209.002	369	99.1292
Dm_00009955-RA	255	74.7447	22	16.526
Dm_00009954-RA	1899	1704.07	104	3.42667
Dm_00010107-RA	1728	1533.07	796	29.1526
Dm_00010108-RA	582	387.392	7	1.01455
Dm_00010391-RA	2043	1848.07	1238.45	37.6258
Dm_00010390-RA	711	516.129	0	0
Dm_00008774-RA	1182	987.066	328	18.6575
Dm_00008773-RA	2106	1911.07	523	15.3657
Dm_00009260-RA	264	81.8926	4174	2861.76
Dm_00009262-RA	1596	1401.07	1736	69.5691
Dm_00009259-RA	873	678.066	154.904	12.8268
Dm_00009261-RA	858	663.066	474	40.1372
Dm_00010532-RA	2697	2502.07	284	6.37301
Dm_00008895-RA	687	492.178	1560	177.962
Dm_00010337-RA	1866	1671.07	3761	126.367
Dm_00010336-RA	1530	1335.07	773	32.5089
Dm_00010339-RA	1194	999.066	94	5.28274
Dm_00010335-RA	630	435.273	1875	241.86
Dm_00010338-RA	594	399.313	301	42.3231
Dm_00008749-RA	558	363.58	1007	155.509
Dm_00008748-RA	213	42.9389	9	11.7684
Dm_00008876-RA	1122	927.066	635	38.4582
Dm_00008877-RA	1599	1404.07	1	0.0399887
Dm_00008875-RA	630	435.273	0	0
Dm_00009056-RA	951	756.066	0	0
Dm_00010140-RA	3342	3147.07	80	1.42728
Dm_00009531-RA	459	265.129	0	0
Dm_00009530-RA	525	330.753	0	0
Dm_00009739-RA	1890	1695.07	214	7.08847
Dm_00009740-RA	1218	1023.07	68	3.73191
Dm_00009741-RA	2091	1896.07	649	19.2184
Dm_00010362-RA	240	62.8408	768	686.191
Dm_00010363-RA	1167	972.066	0	0
Dm_00010361-RA	534	339.686	0	0
Dm_00009129-RA	2028	1833.07	283	8.66829
Dm_00009128-RA	915	720.066	36	2.80709
Dm_00009306-RA	1404	1209.07	7	0.325067
