"Dm_00007337-RA",2	"Dm_00007337-RA",1
"Dm_00007339-RA",2	"Dm_00007339-RA",1
"Dm_00007346-RA",1	"Dm_00007346-RA",4
"Dm_00007362-RA",1	"Dm_00007362-RA",4
"Dm_00007377-RA",1	"Dm_00007377-RA",3
"Dm_00007380-RA",1	"Dm_00007380-RA",6
"Dm_00007402-RA",2	"Dm_00007402-RA",1
"Dm_00007430-RA",2	"Dm_00007430-RA",8
"Dm_00007438-RA",1	"Dm_00007438-RA",7
"Dm_00007440-RA",2	"Dm_00007440-RA",2
"Dm_00007448-RA",2	"Dm_00007448-RA",2
"Dm_00007450-RA",2	"Dm_00007450-RA",5
"Dm_00007527-RA",1	"Dm_00007527-RA",3
"Dm_00007551-RA",2	"Dm_00007551-RA",1
"Dm_00007552-RA",2	"Dm_00007552-RA",5
"Dm_00007558-RA",2	"Dm_00007558-RA",3
"Dm_00007598-RA",2	"Dm_00007598-RA",4
"Dm_00007599-RA",2	"Dm_00007599-RA",8
"Dm_00007618-RA",2	"Dm_00007618-RA",6
"Dm_00007678-RA",2	"Dm_00007678-RA",7
"Dm_00007680-RA",2	"Dm_00007680-RA",2
"Dm_00007697-RA",2	"Dm_00007697-RA",2
"Dm_00007709-RA",1	"Dm_00007709-RA",6
"Dm_00007727-RA",2	"Dm_00007727-RA",1
"Dm_00007734-RA",2	"Dm_00007734-RA",2
"Dm_00007763-RA",1	"Dm_00007763-RA",4
"Dm_00007764-RA",1	"Dm_00007764-RA",4
"Dm_00007779-RA",2	"Dm_00007779-RA",2
"Dm_00007795-RA",2	"Dm_00007795-RA",2
"Dm_00007805-RA",2	"Dm_00007805-RA",4
"Dm_00007815-RA",1	"Dm_00007815-RA",6
"Dm_00007827-RA",2	"Dm_00007827-RA",5
"Dm_00007828-RA",1	"Dm_00007828-RA",1
"Dm_00007833-RA",2	"Dm_00007833-RA",6
"Dm_00007857-RA",2	"Dm_00007857-RA",1
"Dm_00007858-RA",1	"Dm_00007858-RA",1
"Dm_00007866-RA",2	"Dm_00007866-RA",2
"Dm_00007877-RA",2	"Dm_00007877-RA",5
"Dm_00007891-RA",2	"Dm_00007891-RA",2
"Dm_00007915-RA",2	"Dm_00007915-RA",7
"Dm_00007921-RA",2	"Dm_00007921-RA",7
"Dm_00007922-RA",2	"Dm_00007922-RA",8
"Dm_00007940-RA",2	"Dm_00007940-RA",4
"Dm_00007942-RA",1	"Dm_00007942-RA",6
"Dm_00007965-RA",1	"Dm_00007965-RA",6
"Dm_00007966-RA",1	"Dm_00007966-RA",6
"Dm_00007976-RA",1	"Dm_00007976-RA",4
"Dm_00008030-RA",2	"Dm_00008030-RA",1
"Dm_00008038-RA",1	"Dm_00008038-RA",8
"Dm_00008091-RA",2	"Dm_00008091-RA",2
"Dm_00008102-RA",2	"Dm_00008102-RA",2
"Dm_00008104-RA",1	"Dm_00008104-RA",6
"Dm_00008128-RA",2	"Dm_00008128-RA",1
"Dm_00008134-RA",2	"Dm_00008134-RA",4
"Dm_00008147-RA",2	"Dm_00008147-RA",8
"Dm_00008152-RA",1	"Dm_00008152-RA",6
"Dm_00008231-RA",2	"Dm_00008231-RA",1
"Dm_00008239-RA",1	"Dm_00008239-RA",1
"Dm_00008268-RA",1	"Dm_00008268-RA",6
"Dm_00008304-RA",2	"Dm_00008304-RA",3
"Dm_00008318-RA",1	"Dm_00008318-RA",6
"Dm_00008342-RA",1	"Dm_00008342-RA",1
"Dm_00008359-RA",2	"Dm_00008359-RA",8
"Dm_00008360-RA",2	"Dm_00008360-RA",6
"Dm_00008365-RA",1	"Dm_00008365-RA",6
"Dm_00008368-RA",1	"Dm_00008368-RA",3
"Dm_00008377-RA",1	"Dm_00008377-RA",6
"Dm_00008420-RA",2	"Dm_00008420-RA",6
"Dm_00008433-RA",2	"Dm_00008433-RA",4
"Dm_00008436-RA",1	"Dm_00008436-RA",4
"Dm_00008477-RA",2	"Dm_00008477-RA",1
"Dm_00008478-RA",2	"Dm_00008478-RA",2
"Dm_00008484-RA",2	"Dm_00008484-RA",5
"Dm_00008505-RA",2	"Dm_00008505-RA",5
"Dm_00008566-RA",1	"Dm_00008566-RA",6
"Dm_00008606-RA",2	"Dm_00008606-RA",1
"Dm_00008686-RA",2	"Dm_00008686-RA",6
"Dm_00008725-RA",2	"Dm_00008725-RA",1
"Dm_00008728-RA",2	"Dm_00008728-RA",1
"Dm_00008729-RA",1	"Dm_00008729-RA",6
"Dm_00008763-RA",1	"Dm_00008763-RA",6
"Dm_00008766-RA",2	"Dm_00008766-RA",2
"Dm_00008769-RA",1	"Dm_00008769-RA",6
"Dm_00008772-RA",1	"Dm_00008772-RA",4
"Dm_00008773-RA",1	"Dm_00008773-RA",7
"Dm_00008787-RA",1	"Dm_00008787-RA",5
"Dm_00008801-RA",2	"Dm_00008801-RA",8
"Dm_00008803-RA",1	"Dm_00008803-RA",4
"Dm_00008807-RA",1	"Dm_00008807-RA",4
"Dm_00008810-RA",2	"Dm_00008810-RA",2
"Dm_00008823-RA",2	"Dm_00008823-RA",1
"Dm_00008825-RA",2	"Dm_00008825-RA",8
"Dm_00008874-RA",2	"Dm_00008874-RA",2
"Dm_00008880-RA",2	"Dm_00008880-RA",8
"Dm_00008910-RA",2	"Dm_00008910-RA",2
"Dm_00008943-RA",1	"Dm_00008943-RA",6
"Dm_00008952-RA",2	"Dm_00008952-RA",8
"Dm_00008976-RA",1	"Dm_00008976-RA",1
"Dm_00009004-RA",1	"Dm_00009004-RA",1
"Dm_00009026-RA",2	"Dm_00009026-RA",2
"Dm_00009084-RA",1	"Dm_00009084-RA",4
"Dm_00009117-RA",1	"Dm_00009117-RA",4
"Dm_00009176-RA",2	"Dm_00009176-RA",2
"Dm_00009177-RA",2	"Dm_00009177-RA",2
"Dm_00009178-RA",1	"Dm_00009178-RA",6
"Dm_00009195-RA",1	"Dm_00009195-RA",3
"Dm_00009196-RA",2	"Dm_00009196-RA",4
"Dm_00009207-RA",1	"Dm_00009207-RA",4
"Dm_00009208-RA",2	"Dm_00009208-RA",8
"Dm_00009212-RA",2	"Dm_00009212-RA",3
"Dm_00009215-RA",1	"Dm_00009215-RA",7
"Dm_00009232-RA",2	"Dm_00009232-RA",3
"Dm_00009246-RA",1	"Dm_00009246-RA",4
"Dm_00009265-RA",1	"Dm_00009265-RA",6
"Dm_00009274-RA",2	"Dm_00009274-RA",4
"Dm_00009279-RA",2	"Dm_00009279-RA",2
"Dm_00009298-RA",2	"Dm_00009298-RA",2
"Dm_00009304-RA",1	"Dm_00009304-RA",6
"Dm_00009309-RA",2	"Dm_00009309-RA",8
"Dm_00009367-RA",1	"Dm_00009367-RA",4
"Dm_00009369-RA",2	"Dm_00009369-RA",2
"Dm_00009378-RA",2	"Dm_00009378-RA",5
"Dm_00009379-RA",2	"Dm_00009379-RA",7
"Dm_00009383-RA",2	"Dm_00009383-RA",2
"Dm_00009464-RA",2	"Dm_00009464-RA",8
"Dm_00009477-RA",2	"Dm_00009477-RA",2
"Dm_00009478-RA",2	"Dm_00009478-RA",2
"Dm_00009483-RA",2	"Dm_00009483-RA",4
"Dm_00009514-RA",1	"Dm_00009514-RA",4
"Dm_00009536-RA",2	"Dm_00009536-RA",7
"Dm_00009547-RA",2	"Dm_00009547-RA",1
"Dm_00009590-RA",2	"Dm_00009590-RA",5
"Dm_00009605-RA",1	"Dm_00009605-RA",6
"Dm_00009636-RA",1	"Dm_00009636-RA",4
"Dm_00009746-RA",2	"Dm_00009746-RA",7
"Dm_00009768-RA",2	"Dm_00009768-RA",2
"Dm_00009774-RA",2	"Dm_00009774-RA",2
"Dm_00009781-RA",2	"Dm_00009781-RA",8
"Dm_00009796-RA",1	"Dm_00009796-RA",3
"Dm_00009853-RA",2	"Dm_00009853-RA",3
"Dm_00009892-RA",1	"Dm_00009892-RA",4
"Dm_00009931-RA",2	"Dm_00009931-RA",2
"Dm_00009935-RA",1	"Dm_00009935-RA",2
"Dm_00009954-RA",1	"Dm_00009954-RA",6
"Dm_00009956-RA",1	"Dm_00009956-RA",6
"Dm_00009958-RA",2	"Dm_00009958-RA",1
"Dm_00009994-RA",2	"Dm_00009994-RA",4
"Dm_00009996-RA",2	"Dm_00009996-RA",2
"Dm_00010010-RA",2	"Dm_00010010-RA",5
"Dm_00010050-RA",1	"Dm_00010050-RA",6
"Dm_00010071-RA",1	"Dm_00010071-RA",3
"Dm_00010112-RA",2	"Dm_00010112-RA",1
"Dm_00010119-RA",1	"Dm_00010119-RA",2
"Dm_00010133-RA",2	"Dm_00010133-RA",5
"Dm_00010147-RA",2	"Dm_00010147-RA",1
"Dm_00010155-RA",2	"Dm_00010155-RA",4
"Dm_00010171-RA",2	"Dm_00010171-RA",7
"Dm_00010176-RA",1	"Dm_00010176-RA",1
"Dm_00010180-RA",2	"Dm_00010180-RA",2
"Dm_00010188-RA",2	"Dm_00010188-RA",1
"Dm_00010189-RA",1	"Dm_00010189-RA",4
"Dm_00010199-RA",2	"Dm_00010199-RA",8
"Dm_00010219-RA",2	"Dm_00010219-RA",2
"Dm_00010227-RA",2	"Dm_00010227-RA",1
"Dm_00010261-RA",2	"Dm_00010261-RA",2
"Dm_00010262-RA",2	"Dm_00010262-RA",3
"Dm_00010291-RA",2	"Dm_00010291-RA",1
"Dm_00010319-RA",1	"Dm_00010319-RA",4
"Dm_00010326-RA",2	"Dm_00010326-RA",2
"Dm_00010333-RA",2	"Dm_00010333-RA",2
"Dm_00010335-RA",2	"Dm_00010335-RA",2
"Dm_00010391-RA",1	"Dm_00010391-RA",4
"Dm_00010398-RA",2	"Dm_00010398-RA",2
"Dm_00010407-RA",1	"Dm_00010407-RA",6
"Dm_00010410-RA",2	"Dm_00010410-RA",1
"Dm_00010445-RA",2	"Dm_00010445-RA",2
"Dm_00010454-RA",1	"Dm_00010454-RA",7
"Dm_00010484-RA",2	"Dm_00010484-RA",1
"Dm_00010488-RA",2	"Dm_00010488-RA",8
"Dm_00010555-RA",2	"Dm_00010555-RA",6
"Dm_00010598-RA",1	"Dm_00010598-RA",4
"Dm_00010642-RA",2	"Dm_00010642-RA",5
"Dm_00010655-RA",2	"Dm_00010655-RA",7
"Dm_00010658-RA",1	"Dm_00010658-RA",6
"Dm_00010675-RA",2	"Dm_00010675-RA",2
"Dm_00010708-RA",2	"Dm_00010708-RA",8
"Dm_00010728-RA",2	"Dm_00010728-RA",7
"Dm_00010749-RA",1	"Dm_00010749-RA",8
"Dm_00010864-RA",1	"Dm_00010864-RA",4
"Dm_00010895-RA",1	"Dm_00010895-RA",6
"Dm_00010949-RA",2	"Dm_00010949-RA",7
"Dm_00010992-RA",1	"Dm_00010992-RA",3
"Dm_00010995-RA",2	"Dm_00010995-RA",1
"Dm_00011016-RA",1	"Dm_00011016-RA",4
"Dm_00011025-RA",1	"Dm_00011025-RA",6
"Dm_00011074-RA",2	"Dm_00011074-RA",8
"Dm_00011104-RA",1	"Dm_00011104-RA",7
"Dm_00011111-RA",2	"Dm_00011111-RA",2
"Dm_00011118-RA",2	"Dm_00011118-RA",8
"Dm_00011165-RA",2	"Dm_00011165-RA",8
"Dm_00011212-RA",2	"Dm_00011212-RA",2
"Dm_00011215-RA",2	"Dm_00011215-RA",8
"Dm_00011216-RA",2	"Dm_00011216-RA",8
"Dm_00011220-RA",1	"Dm_00011220-RA",6
"Dm_00011239-RA",2	"Dm_00011239-RA",2
"Dm_00011404-RA",2	"Dm_00011404-RA",2
"Dm_00011413-RA",2	"Dm_00011413-RA",8
"Dm_00011438-RA",2	"Dm_00011438-RA",2
"Dm_00011477-RA",1	"Dm_00011477-RA",3
"Dm_00011518-RA",2	"Dm_00011518-RA",1
"Dm_00011529-RA",2	"Dm_00011529-RA",4
"Dm_00011577-RA",2	"Dm_00011577-RA",2
"Dm_00011583-RA",2	"Dm_00011583-RA",2
"Dm_00011592-RA",2	"Dm_00011592-RA",5
"Dm_00011624-RA",2	"Dm_00011624-RA",1
"Dm_00011634-RA",2	"Dm_00011634-RA",8
"Dm_00011643-RA",1	"Dm_00011643-RA",6
"Dm_00011676-RA",1	"Dm_00011676-RA",4
"Dm_00011684-RA",1	"Dm_00011684-RA",4
"Dm_00011712-RA",2	"Dm_00011712-RA",1
"Dm_00011729-RA",2	"Dm_00011729-RA",8
"Dm_00011734-RA",2	"Dm_00011734-RA",6
"Dm_00011781-RA",2	"Dm_00011781-RA",1
"Dm_00011791-RA",1	"Dm_00011791-RA",6
"Dm_00011802-RA",2	"Dm_00011802-RA",4
"Dm_00011804-RA",2	"Dm_00011804-RA",2
"Dm_00011805-RA",1	"Dm_00011805-RA",6
"Dm_00011811-RA",1	"Dm_00011811-RA",4
"Dm_00011848-RA",2	"Dm_00011848-RA",2
"Dm_00011899-RA",2	"Dm_00011899-RA",1
"Dm_00011931-RA",1	"Dm_00011931-RA",7
"Dm_00012014-RA",2	"Dm_00012014-RA",2
"Dm_00012054-RA",1	"Dm_00012054-RA",4
"Dm_00012064-RA",1	"Dm_00012064-RA",6
"Dm_00012073-RA",2	"Dm_00012073-RA",8
"Dm_00012078-RA",2	"Dm_00012078-RA",2
"Dm_00012101-RA",1	"Dm_00012101-RA",1
"Dm_00012103-RA",1	"Dm_00012103-RA",6
"Dm_00012115-RA",1	"Dm_00012115-RA",1
"Dm_00012164-RA",1	"Dm_00012164-RA",4
"Dm_00012187-RA",2	"Dm_00012187-RA",6
"Dm_00012190-RA",2	"Dm_00012190-RA",1
"Dm_00012193-RA",1	"Dm_00012193-RA",2
"Dm_00012207-RA",2	"Dm_00012207-RA",3
"Dm_00012208-RA",1	"Dm_00012208-RA",3
"Dm_00012260-RA",2	"Dm_00012260-RA",2
"Dm_00012261-RA",2	"Dm_00012261-RA",2
"Dm_00012267-RA",2	"Dm_00012267-RA",2
"Dm_00012316-RA",2	"Dm_00012316-RA",8
"Dm_00012332-RA",2	"Dm_00012332-RA",1
"Dm_00012338-RA",2	"Dm_00012338-RA",1
"Dm_00012341-RA",1	"Dm_00012341-RA",3
"Dm_00012413-RA",1	"Dm_00012413-RA",6
"Dm_00012425-RA",2	"Dm_00012425-RA",5
"Dm_00012441-RA",2	"Dm_00012441-RA",4
"Dm_00012480-RA",1	"Dm_00012480-RA",6
"Dm_00012516-RA",1	"Dm_00012516-RA",3
"Dm_00012532-RA",1	"Dm_00012532-RA",4
"Dm_00012539-RA",1	"Dm_00012539-RA",6
"Dm_00012573-RA",2	"Dm_00012573-RA",5
"Dm_00012574-RA",2	"Dm_00012574-RA",5
"Dm_00012597-RA",2	"Dm_00012597-RA",2
"Dm_00012636-RA",2	"Dm_00012636-RA",8
"Dm_00012644-RA",1	"Dm_00012644-RA",6
"Dm_00012682-RA",2	"Dm_00012682-RA",1
"Dm_00012751-RA",2	"Dm_00012751-RA",1
"Dm_00012773-RA",2	"Dm_00012773-RA",2
"Dm_00012778-RA",2	"Dm_00012778-RA",8
"Dm_00012783-RA",1	"Dm_00012783-RA",4
"Dm_00012801-RA",2	"Dm_00012801-RA",2
"Dm_00012820-RA",2	"Dm_00012820-RA",2
"Dm_00012823-RA",1	"Dm_00012823-RA",4
"Dm_00012841-RA",1	"Dm_00012841-RA",6
"Dm_00012846-RA",2	"Dm_00012846-RA",2
"Dm_00012901-RA",2	"Dm_00012901-RA",8
"Dm_00012905-RA",2	"Dm_00012905-RA",2
"Dm_00012917-RA",1	"Dm_00012917-RA",4
"Dm_00012925-RA",2	"Dm_00012925-RA",2
"Dm_00012938-RA",1	"Dm_00012938-RA",3
"Dm_00012944-RA",1	"Dm_00012944-RA",3
"Dm_00013017-RA",1	"Dm_00013017-RA",4
"Dm_00013023-RA",2	"Dm_00013023-RA",3
"Dm_00013030-RA",1	"Dm_00013030-RA",1
"Dm_00013036-RA",2	"Dm_00013036-RA",2
"Dm_00013037-RA",1	"Dm_00013037-RA",4
"Dm_00013069-RA",2	"Dm_00013069-RA",4
"Dm_00013079-RA",2	"Dm_00013079-RA",5
"Dm_00013096-RA",1	"Dm_00013096-RA",6
"Dm_00013145-RA",2	"Dm_00013145-RA",8
"Dm_00013158-RA",2	"Dm_00013158-RA",5
"Dm_00013162-RA",2	"Dm_00013162-RA",5
"Dm_00013182-RA",2	"Dm_00013182-RA",5
"Dm_00013212-RA",2	"Dm_00013212-RA",2
"Dm_00013214-RA",1	"Dm_00013214-RA",4
"Dm_00013244-RA",1	"Dm_00013244-RA",6
"Dm_00013260-RA",2	"Dm_00013260-RA",3
"Dm_00013278-RA",2	"Dm_00013278-RA",2
"Dm_00013309-RA",2	"Dm_00013309-RA",2
"Dm_00013313-RA",2	"Dm_00013313-RA",2
"Dm_00013325-RA",2	"Dm_00013325-RA",8
"Dm_00013342-RA",2	"Dm_00013342-RA",2
"Dm_00013350-RA",2	"Dm_00013350-RA",1
"Dm_00013363-RA",1	"Dm_00013363-RA",1
"Dm_00013409-RA",2	"Dm_00013409-RA",7
"Dm_00013427-RA",1	"Dm_00013427-RA",6
"Dm_00013548-RA",1	"Dm_00013548-RA",6
"Dm_00013550-RA",1	"Dm_00013550-RA",4
"Dm_00013551-RA",2	"Dm_00013551-RA",8
"Dm_00013557-RA",2	"Dm_00013557-RA",3
"Dm_00013565-RA",2	"Dm_00013565-RA",2
"Dm_00013567-RA",2	"Dm_00013567-RA",8
"Dm_00013568-RA",1	"Dm_00013568-RA",4
"Dm_00013570-RA",1	"Dm_00013570-RA",1
"Dm_00013576-RA",1	"Dm_00013576-RA",6
"Dm_00013600-RA",2	"Dm_00013600-RA",1
"Dm_00013606-RA",2	"Dm_00013606-RA",1
"Dm_00013627-RA",1	"Dm_00013627-RA",4
"Dm_00013646-RA",2	"Dm_00013646-RA",2
"Dm_00013649-RA",1	"Dm_00013649-RA",4
"Dm_00013650-RA",1	"Dm_00013650-RA",4
"Dm_00013656-RA",2	"Dm_00013656-RA",7
"Dm_00013678-RA",1	"Dm_00013678-RA",1
"Dm_00013705-RA",1	"Dm_00013705-RA",6
"Dm_00013758-RA",1	"Dm_00013758-RA",4
"Dm_00013803-RA",1	"Dm_00013803-RA",4
"Dm_00013832-RA",2	"Dm_00013832-RA",8
"Dm_00013835-RA",1	"Dm_00013835-RA",4
"Dm_00013840-RA",1	"Dm_00013840-RA",8
"Dm_00013854-RA",2	"Dm_00013854-RA",4
"Dm_00013862-RA",1	"Dm_00013862-RA",3
"Dm_00013870-RA",2	"Dm_00013870-RA",5
"Dm_00013933-RA",1	"Dm_00013933-RA",7
"Dm_00013977-RA",1	"Dm_00013977-RA",8
"Dm_00013980-RA",2	"Dm_00013980-RA",2
"Dm_00013993-RA",2	"Dm_00013993-RA",5
"Dm_00014039-RA",1	"Dm_00014039-RA",6
"Dm_00014119-RA",2	"Dm_00014119-RA",7
"Dm_00014129-RA",1	"Dm_00014129-RA",6
"Dm_00014151-RA",1	"Dm_00014151-RA",7
"Dm_00014180-RA",2	"Dm_00014180-RA",2
"Dm_00014262-RA",2	"Dm_00014262-RA",1
"Dm_00014266-RA",1	"Dm_00014266-RA",6
"Dm_00014282-RA",2	"Dm_00014282-RA",1
"Dm_00014283-RA",2	"Dm_00014283-RA",1
"Dm_00014326-RA",1	"Dm_00014326-RA",6
"Dm_00014338-RA",2	"Dm_00014338-RA",8
"Dm_00014345-RA",1	"Dm_00014345-RA",4
"Dm_00014356-RA",2	"Dm_00014356-RA",3
"Dm_00014362-RA",1	"Dm_00014362-RA",7
"Dm_00014366-RA",2	"Dm_00014366-RA",2
"Dm_00014387-RA",1	"Dm_00014387-RA",4
"Dm_00014392-RA",2	"Dm_00014392-RA",2
"Dm_00014413-RA",2	"Dm_00014413-RA",1
"Dm_00014483-RA",1	"Dm_00014483-RA",6
"Dm_00014489-RA",2	"Dm_00014489-RA",5
"Dm_00014506-RA",1	"Dm_00014506-RA",7
"Dm_00014515-RA",1	"Dm_00014515-RA",1
"Dm_00014576-RA",1	"Dm_00014576-RA",4
"Dm_00014669-RA",2	"Dm_00014669-RA",2
"Dm_00014690-RA",2	"Dm_00014690-RA",2
"Dm_00014701-RA",2	"Dm_00014701-RA",5
"Dm_00014726-RA",2	"Dm_00014726-RA",2
"Dm_00014758-RA",2	"Dm_00014758-RA",2
"Dm_00014761-RA",2	"Dm_00014761-RA",3
"Dm_00014767-RA",2	"Dm_00014767-RA",5
"Dm_00014782-RA",2	"Dm_00014782-RA",2
"Dm_00014785-RA",2	"Dm_00014785-RA",2
"Dm_00014796-RA",2	"Dm_00014796-RA",3
"Dm_00014803-RA",2	"Dm_00014803-RA",1
"Dm_00014810-RA",2	"Dm_00014810-RA",1
"Dm_00014819-RA",1	"Dm_00014819-RA",6
"Dm_00014854-RA",1	"Dm_00014854-RA",6
"Dm_00014877-RA",1	"Dm_00014877-RA",4
"Dm_00014896-RA",2	"Dm_00014896-RA",1
"Dm_00014911-RA",1	"Dm_00014911-RA",4
"Dm_00015022-RA",1	"Dm_00015022-RA",6
"Dm_00015074-RA",1	"Dm_00015074-RA",6
"Dm_00015080-RA",2	"Dm_00015080-RA",5
"Dm_00015098-RA",2	"Dm_00015098-RA",2
"Dm_00015108-RA",1	"Dm_00015108-RA",7
"Dm_00015117-RA",1	"Dm_00015117-RA",4
"Dm_00015131-RA",1	"Dm_00015131-RA",4
"Dm_00015134-RA",1	"Dm_00015134-RA",4
"Dm_00015155-RA",1	"Dm_00015155-RA",4
"Dm_00015199-RA",2	"Dm_00015199-RA",2
"Dm_00015205-RA",1	"Dm_00015205-RA",1
"Dm_00015211-RA",2	"Dm_00015211-RA",2
"Dm_00015225-RA",2	"Dm_00015225-RA",7
"Dm_00015232-RA",2	"Dm_00015232-RA",8
"Dm_00015327-RA",2	"Dm_00015327-RA",2
"Dm_00015351-RA",1	"Dm_00015351-RA",6
"Dm_00015363-RA",2	"Dm_00015363-RA",1
"Dm_00015376-RA",2	"Dm_00015376-RA",6
"Dm_00015386-RA",2	"Dm_00015386-RA",8
"Dm_00015394-RA",2	"Dm_00015394-RA",3
"Dm_00015398-RA",2	"Dm_00015398-RA",8
"Dm_00015417-RA",2	"Dm_00015417-RA",3
"Dm_00015419-RA",2	"Dm_00015419-RA",2
"Dm_00015439-RA",2	"Dm_00015439-RA",1
"Dm_00015454-RA",1	"Dm_00015454-RA",3
"Dm_00015490-RA",2	"Dm_00015490-RA",5
"Dm_00015495-RA",1	"Dm_00015495-RA",4
"Dm_00015503-RA",1	"Dm_00015503-RA",8
"Dm_00015545-RA",1	"Dm_00015545-RA",6
"Dm_00015606-RA",1	"Dm_00015606-RA",4
"Dm_00015692-RA",1	"Dm_00015692-RA",4
"Dm_00015696-RA",2	"Dm_00015696-RA",7
"Dm_00015698-RA",2	"Dm_00015698-RA",2
"Dm_00015701-RA",1	"Dm_00015701-RA",3
"Dm_00015764-RA",1	"Dm_00015764-RA",4
"Dm_00015771-RA",2	"Dm_00015771-RA",1
"Dm_00015786-RA",2	"Dm_00015786-RA",1
"Dm_00015827-RA",2	"Dm_00015827-RA",2
"Dm_00015852-RA",1	"Dm_00015852-RA",1
"Dm_00015888-RA",2	"Dm_00015888-RA",2
"Dm_00015937-RA",2	"Dm_00015937-RA",2
"Dm_00015946-RA",2	"Dm_00015946-RA",1
"Dm_00015952-RA",1	"Dm_00015952-RA",6
"Dm_00015992-RA",2	"Dm_00015992-RA",1
"Dm_00016000-RA",2	"Dm_00016000-RA",5
"Dm_00016050-RA",2	"Dm_00016050-RA",1
"Dm_00016056-RA",1	"Dm_00016056-RA",7
"Dm_00016062-RA",2	"Dm_00016062-RA",2
"Dm_00016099-RA",2	"Dm_00016099-RA",2
"Dm_00016105-RA",2	"Dm_00016105-RA",5
"Dm_00016130-RA",1	"Dm_00016130-RA",4
"Dm_00016261-RA",2	"Dm_00016261-RA",7
"Dm_00016274-RA",1	"Dm_00016274-RA",4
"Dm_00016296-RA",1	"Dm_00016296-RA",1
"Dm_00016339-RA",2	"Dm_00016339-RA",8
"Dm_00016347-RA",2	"Dm_00016347-RA",1
"Dm_00016349-RA",2	"Dm_00016349-RA",2
"Dm_00016379-RA",2	"Dm_00016379-RA",2
"Dm_00016383-RA",2	"Dm_00016383-RA",8
"Dm_00016385-RA",1	"Dm_00016385-RA",3
"Dm_00016390-RA",2	"Dm_00016390-RA",5
"Dm_00016421-RA",2	"Dm_00016421-RA",2
"Dm_00016447-RA",2	"Dm_00016447-RA",2
"Dm_00016470-RA",1	"Dm_00016470-RA",3
"Dm_00016476-RA",1	"Dm_00016476-RA",6
"Dm_00016479-RA",2	"Dm_00016479-RA",2
"Dm_00016481-RA",2	"Dm_00016481-RA",1
"Dm_00016483-RA",2	"Dm_00016483-RA",2
"Dm_00016523-RA",2	"Dm_00016523-RA",2
"Dm_00016527-RA",2	"Dm_00016527-RA",4
"Dm_00016530-RA",2	"Dm_00016530-RA",2
"Dm_00016581-RA",2	"Dm_00016581-RA",7
"Dm_00016591-RA",2	"Dm_00016591-RA",4
"Dm_00016611-RA",2	"Dm_00016611-RA",2
"Dm_00016627-RA",1	"Dm_00016627-RA",2
"Dm_00016651-RA",2	"Dm_00016651-RA",1
"Dm_00016655-RA",1	"Dm_00016655-RA",6
"Dm_00016664-RA",2	"Dm_00016664-RA",2
"Dm_00016671-RA",1	"Dm_00016671-RA",3
"Dm_00016675-RA",2	"Dm_00016675-RA",8
"Dm_00016748-RA",2	"Dm_00016748-RA",1
"Dm_00016803-RA",2	"Dm_00016803-RA",2
"Dm_00016820-RA",2	"Dm_00016820-RA",2
"Dm_00016821-RA",2	"Dm_00016821-RA",1
"Dm_00016825-RA",2	"Dm_00016825-RA",2
"Dm_00016845-RA",1	"Dm_00016845-RA",6
"Dm_00016850-RA",1	"Dm_00016850-RA",4
"Dm_00016884-RA",2	"Dm_00016884-RA",2
"Dm_00016891-RA",2	"Dm_00016891-RA",2
"Dm_00016894-RA",2	"Dm_00016894-RA",5
"Dm_00016899-RA",2	"Dm_00016899-RA",6
"Dm_00016901-RA",1	"Dm_00016901-RA",3
"Dm_00016996-RA",2	"Dm_00016996-RA",2
"Dm_00017031-RA",1	"Dm_00017031-RA",4
"Dm_00017058-RA",2	"Dm_00017058-RA",2
"Dm_00017087-RA",1	"Dm_00017087-RA",6
"Dm_00017090-RA",1	"Dm_00017090-RA",8
"Dm_00017091-RA",2	"Dm_00017091-RA",7
"Dm_00017131-RA",2	"Dm_00017131-RA",5
"Dm_00017236-RA",2	"Dm_00017236-RA",5
"Dm_00017254-RA",2	"Dm_00017254-RA",1
"Dm_00017284-RA",1	"Dm_00017284-RA",8
"Dm_00017304-RA",2	"Dm_00017304-RA",8
"Dm_00017320-RA",1	"Dm_00017320-RA",1
"Dm_00017323-RA",1	"Dm_00017323-RA",1
"Dm_00017335-RA",2	"Dm_00017335-RA",7
"Dm_00017343-RA",2	"Dm_00017343-RA",8
"Dm_00017353-RA",1	"Dm_00017353-RA",6
"Dm_00017384-RA",2	"Dm_00017384-RA",2
"Dm_00017501-RA",1	"Dm_00017501-RA",6
"Dm_00017525-RA",1	"Dm_00017525-RA",4
"Dm_00017562-RA",2	"Dm_00017562-RA",8
"Dm_00017582-RA",2	"Dm_00017582-RA",5
"Dm_00017587-RA",1	"Dm_00017587-RA",7
"Dm_00017605-RA",1	"Dm_00017605-RA",4
"Dm_00017614-RA",1	"Dm_00017614-RA",7
"Dm_00017620-RA",2	"Dm_00017620-RA",7
"Dm_00017632-RA",2	"Dm_00017632-RA",2
"Dm_00017651-RA",2	"Dm_00017651-RA",2
"Dm_00017694-RA",2	"Dm_00017694-RA",1
"Dm_00017695-RA",2	"Dm_00017695-RA",8
"Dm_00017732-RA",1	"Dm_00017732-RA",6
"Dm_00017749-RA",1	"Dm_00017749-RA",7
"Dm_00017763-RA",1	"Dm_00017763-RA",7
"Dm_00017780-RA",2	"Dm_00017780-RA",6
